student_id,student_name,age,nationality,education,school,field_of_interest,course_id,course_name,session,course_rating,difficulty_level,modes_of_learning
840,student 5108,9,Palestine,Elementary school (5-9),English Language Private School,Music,32,Game Development,24,5,Intermediate,In-person
2750,student 5109,9,Syria,Elementary school (5-9),English Language Private School,Art,18,Young Coder,48,5,Proficiency,In-person
3619,student 5110,9,Cameroon,Elementary school (5-9),English Language Private School,Science,16,3D Designing & Modelling,8,4,Applied Tech,In-person
1683,student 5111,9,UK,Elementary school (5-9),English Language Private School,Technology,3,Artificial Intelligence,24,4,Intermediate,Hybrid
1566,student 5112,9,India,Elementary school (5-9),English Language Private School,Art,2,Python Programming,48,3,Proficiency,Online
2047,student 5113,8,Bahrain,Elementary school (5-9),English Language Private School,Sports,39,Augmented & Virtual Reality,48,4,Intermediate,In-person
3918,student 5117,6,Saudi Arabia,Elementary school (5-9),Gulf Indian High School,Technology,30,Programming,96,3,Applied Tech,In-person
1531,student 5118,5,Kuwait,Elementary school (5-9),Gulf Indian High School,Science,23,Artificial Intelligence and Machine Learning,48,3,Intermediate,In-person
596,student 5120,5,Saudi Arabia,Elementary school (5-9),Gulf Indian High School,Mathematics,31,Young Product Designer,24,4,Proficiency,Hybrid
1905,student 5121,5,Singapore,Elementary school (5-9),Gulf Indian High School,Sports,10,LEGO Robotics,96,3,Intermediate,Online
281,student 5122,5,Venezuela,Elementary school (5-9),Gulf Indian High School,Music,1,Robotics,48,5,Proficiency,Online
424,student 5123,9,Srilanka,Elementary school (5-9),Gulf Indian High School,Mathematics,28,Young Designer,48,3,Applied Tech,Online
2904,student 5125,14,Uruguay,High school/College (14+),Gulf Indian High School,Mathematics,1,Robotics,24,4,Applied Tech,Online
270,student 5126,12,Poland,Middle school (10-13),Gulf Indian High School,Mathematics,1,Robotics,24,5,Applied Tech,Hybrid
154,student 5127,9,Cook Islands,Elementary school (5-9),Gulf Indian High School,Music,35,Electronics for Kids,24,3,Intermediate,Hybrid
2662,student 5128,5,Uruguay,Elementary school (5-9),Gulf Indian High School,Music,32,Game Development,8,4,Applied Tech,Hybrid
1751,student 5129,10,China,Middle school (10-13),English Language Private School,Music,33,Young Web Developer,24,3,Applied Tech,Hybrid
662,student 5130,9,Cameroon,Elementary school (5-9),Gulf Indian High School,Art,3,Artificial Intelligence,48,4,Proficiency,Online
1968,student 5131,9,Afghanistan,Elementary school (5-9),Gulf Indian High School,Art,36,Young Data Scientist,96,4,Proficiency,Online
83,student 5132,11,Egypt,Middle school (10-13),Gulf Indian High School,Sports,45,Drone Technology & Aerodynamics,24,4,Applied Tech,In-person
3694,student 5133,9,Afghanistan,Elementary school (5-9),Gulf Indian High School,Science,24,Internet of Things,96,4,Intermediate,Hybrid
2995,student 5136,13,Bahrain,Middle school (10-13),English Language Private School,Science,37,Microsoft Arcade,48,3,Applied Tech,Online
2947,student 5137,6,Armenia,Elementary school (5-9),Gulf Indian High School,Sports,1,Robotics,24,3,Proficiency,Hybrid
1450,student 5138,7,Iraq,Elementary school (5-9),Gulf Indian High School,Sports,9,Artificial Intelligence for Non Programmers,96,5,Intermediate,In-person
1299,student 5139,7,Syria,Elementary school (5-9),Gulf Indian High School,Music,10,LEGO Robotics,96,3,Applied Tech,In-person
3785,student 5140,7,Poland,Elementary school (5-9),Gulf Indian High School,Technology,27,Web Development,48,3,Proficiency,Hybrid
2332,student 5141,7,KSA,Elementary school (5-9),Gulf Indian High School,Science,25,Young Innovator,24,3,Applied Tech,Online
980,student 5142,7,Russia,Elementary school (5-9),Gulf Indian High School,Science,0,Robotics Innovative Learning,24,3,Intermediate,In-person
2221,student 5143,9,Switzerland,Elementary school (5-9),Gulf Indian High School,Art,7,Virtual Reality,24,4,Proficiency,Online
3399,student 5144,9,United Kingdom,Elementary school (5-9),Gulf Indian High School,Music,44,Artificial Intelligence of Things,24,4,Applied Tech,In-person
3790,student 5145,12,Bosnia and Herzegovina,Middle school (10-13),Gulf Indian High School,Technology,3,Artificial Intelligence,24,4,Beginner,In-person
3135,student 5146,12,China,Middle school (10-13),Gulf Indian High School,Sports,3,Artificial Intelligence,48,4,Intermediate,In-person
3145,student 5147,11,China,Middle school (10-13),Gulf Indian High School,Mathematics,7,Virtual Reality,24,3,Applied Tech,Online
2811,student 5148,8,UAE,Elementary school (5-9),Gulf Indian High School,Science,19,Young Game Developer,48,3,Proficiency,In-person
1660,student 5149,8,Canada,Elementary school (5-9),Gulf Indian High School,Art,16,3D Designing & Modelling,24,5,Proficiency,Online
1399,student 5150,5,Cook Islands,Elementary school (5-9),Gulf Indian High School,Mathematics,7,Virtual Reality,24,4,Proficiency,In-person
633,student 5151,8,Bosnia and Herzegovina,Elementary school (5-9),English Language Private School,Music,24,Internet of Things,96,3,Beginner,In-person
1532,student 5152,8,Malaysia,Elementary school (5-9),Gulf Indian High School,Science,10,LEGO Robotics,24,3,Intermediate,Online
787,student 5154,6,Egypt,Elementary school (5-9),Gulf Indian High School,Mathematics,21,Virtual Robotics,48,5,Applied Tech,Online
2991,student 5155,8,Canada,Elementary school (5-9),Gulf Indian High School,Mathematics,5,Game and App Development,48,5,Intermediate,Hybrid
3060,student 5156,6,UK,Elementary school (5-9),Gulf Indian High School,Technology,7,Virtual Reality,8,3,Proficiency,Hybrid
398,student 5158,10,United Kingdom,Middle school (10-13),Gulf Indian High School,Art,9,Artificial Intelligence for Non Programmers,24,5,Intermediate,Hybrid
1144,student 5159,10,Turkey,Middle school (10-13),Gulf Indian High School,Sports,27,Web Development,24,4,Beginner,Hybrid
934,student 5160,5,KSA,Elementary school (5-9),Gulf Indian High School,Art,13,Scratch Coding,24,3,Proficiency,Online
1461,student 5161,12,India,Middle school (10-13),English Language Private School,Music,24,Internet of Things,48,4,Proficiency,Online
1853,student 5162,9,Korea,Elementary school (5-9),English Language Private School,Mathematics,2,Python Programming,24,5,Intermediate,In-person
2724,student 5163,9,Bosnia and Herzegovina,Elementary school (5-9),English Language Private School,Mathematics,21,Virtual Robotics,24,5,Intermediate,In-person
2984,student 5164,9,Ukraine,Elementary school (5-9),English Language Private School,Art,1,Robotics,96,4,Proficiency,Online
2513,student 5166,11,Canada,Middle school (10-13),Gulf Indian High School,Science,32,Game Development,24,4,Proficiency,Online
286,student 5167,8,India,Elementary school (5-9),Gulf Indian High School,Art,1,Robotics,24,5,Proficiency,Hybrid
265,student 5168,6,UK,Elementary school (5-9),Gulf Indian High School,Science,2,Python Programming,48,4,Beginner,Online
2368,student 5171,8,Egypt,Elementary school (5-9),English Language Private School,Technology,27,Web Development,48,3,Intermediate,In-person
2721,student 5172,10,Nigeria,Middle school (10-13),Gulf Indian High School,Science,2,Python Programming,48,4,Proficiency,Hybrid
3448,student 5173,11,Bosnia and Herzegovina,Middle school (10-13),Gulf Indian High School,Science,3,Artificial Intelligence,24,3,Beginner,Online
2868,student 5174,11,India,Middle school (10-13),Gulf Indian High School,Music,1,Robotics,48,5,Proficiency,Hybrid
2137,student 5178,6,Poland,Elementary school (5-9),Gulf Indian High School,Technology,27,Web Development,96,4,Intermediate,In-person
1678,student 5179,6,UAE,Elementary school (5-9),Gulf Indian High School,Art,34,JAVA Programming,96,3,Beginner,Online
1227,student 5180,15,IndiaSpain,High school/College (14+),Gulf Indian High School,Technology,15,Game Development with Unity,24,3,Beginner,Hybrid
821,student 5181,8,Kuwait,Elementary school (5-9),English Language Private School,Music,45,Drone Technology & Aerodynamics,96,3,Beginner,Hybrid
1763,student 5182,12,IndiaSpain,Middle school (10-13),Gulf Indian High School,Sports,24,Internet of Things,48,3,Intermediate,In-person
3049,student 5183,6,Palestine,Elementary school (5-9),Gulf Indian High School,Mathematics,1,Robotics,8,3,Beginner,Hybrid
2382,student 5184,6,UK,Elementary school (5-9),Gulf Indian High School,Mathematics,1,Robotics,48,4,Beginner,Hybrid
2270,student 5185,7,China,Elementary school (5-9),Gulf Indian High School,Sports,3,Artificial Intelligence,48,3,Applied Tech,Hybrid
41,student 5186,6,Nigeria,Elementary school (5-9),Gulf Indian High School,Sports,38,Young Honcho,24,3,Proficiency,Hybrid
1732,student 5187,6,Canada,Elementary school (5-9),Gulf Indian High School,Technology,22,Coding For Kids,24,4,Proficiency,In-person
68,student 5188,6,United Arab Emirates,Elementary school (5-9),Gulf Indian High School,Sports,16,3D Designing & Modelling,48,3,Beginner,Online
988,student 5189,8,United States,Elementary school (5-9),English Language Private School,Art,10,LEGO Robotics,24,3,Beginner,Online
1800,student 5190,6,United Kingdom,Elementary school (5-9),Gulf Indian High School,Art,32,Game Development,48,4,Beginner,Hybrid
2562,student 5191,6,Cameroon,Elementary school (5-9),Gulf Indian High School,Sports,37,Microsoft Arcade,96,5,Applied Tech,Hybrid
3945,student 5193,11,Nigeria,Middle school (10-13),Gulf Indian High School,Mathematics,1,Robotics,96,5,Beginner,Online
3709,student 5194,9,Srilanka,Elementary school (5-9),Gulf Indian High School,Music,32,Game Development,48,3,Applied Tech,In-person
3694,student 5195,8,India,Elementary school (5-9),English Language Private School,Sports,16,3D Designing & Modelling,8,4,Intermediate,Hybrid
1622,student 5196,5,Qatar,Elementary school (5-9),Gulf Indian High School,Art,32,Game Development,48,5,Applied Tech,Online
1656,student 5197,5,UK,Elementary school (5-9),Gulf Indian High School,Mathematics,0,Robotics Innovative Learning,96,4,Beginner,In-person
3199,student 5198,6,Palestine,Elementary school (5-9),Gulf Indian High School,Music,23,Artificial Intelligence and Machine Learning,24,3,Beginner,In-person
1279,student 5199,6,KSA,Elementary school (5-9),Gulf Indian High School,Music,26,Virtual Robotics & Mechatronics,24,4,Intermediate,Hybrid
695,student 5200,11,New Zealand,Middle school (10-13),Gulf Indian High School,Mathematics,38,Young Honcho,48,4,Intermediate,Online
3088,student 5201,11,United Kingdom,Middle school (10-13),Gulf Indian High School,Science,33,Young Web Developer,24,4,Beginner,Hybrid
2525,student 5202,5,Pakistan,Elementary school (5-9),Gulf Indian High School,Science,33,Young Web Developer,48,4,Beginner,In-person
1086,student 5204,11,Jordan,Middle school (10-13),Gulf Indian High School,Science,6,Graphic Designing & Animation,48,4,Beginner,Online
2929,student 5205,8,Iraq,Elementary school (5-9),Gulf Indian High School,Music,24,Internet of Things,8,3,Beginner,In-person
2480,student 5207,11,UAE,Middle school (10-13),Gulf Indian High School,Science,41,App Design and Development,48,3,Applied Tech,Hybrid
1694,student 5208,11,Egypt,Middle school (10-13),Gulf Indian High School,Music,1,Robotics,48,4,Proficiency,Online
2316,student 5209,5,Canada,Elementary school (5-9),Gulf Indian High School,Science,3,Artificial Intelligence,24,4,Intermediate,Hybrid
1059,student 5211,12,Turkey,Middle school (10-13),English Language Private School,Technology,21,Virtual Robotics,48,4,Proficiency,Hybrid
779,student 5212,6,Oman,Elementary school (5-9),Gulf Indian High School,Music,38,Young Honcho,24,3,Proficiency,In-person
3648,student 5213,7,Pakistan,Elementary school (5-9),Gulf Indian High School,Art,18,Young Coder,48,4,Proficiency,In-person
494,student 5214,9,Singapore,Elementary school (5-9),Gulf Indian High School,Mathematics,7,Virtual Reality,48,3,Applied Tech,In-person
1586,student 5215,11,Pakistan,Middle school (10-13),Gulf Indian High School,Sports,31,Young Product Designer,24,4,Beginner,Hybrid
1493,student 5216,11,Saudi Arabia,Middle school (10-13),Gulf Indian High School,Mathematics,7,Virtual Reality,48,5,Applied Tech,In-person
1791,student 5217,7,India,Elementary school (5-9),Gulf Indian High School,Art,28,Young Designer,48,3,Beginner,Online
661,student 5218,11,Armenia,Middle school (10-13),Gulf Indian High School,Technology,0,Robotics Innovative Learning,24,3,Beginner,Hybrid
1349,student 5219,11,Switzerland,Middle school (10-13),Gulf Indian High School,Music,24,Internet of Things,24,5,Applied Tech,Hybrid
1328,student 5220,5,UK,Elementary school (5-9),Gulf Indian High School,Science,17,Graphic Designing,24,4,Intermediate,Online
1300,student 5221,5,Armenia,Elementary school (5-9),Gulf Indian High School,Science,2,Python Programming,48,4,Intermediate,Hybrid
3941,student 5222,12,USA,Middle school (10-13),English Language Private School,Music,2,Python Programming,48,4,Proficiency,Hybrid
1987,student 5223,7,United Kingdom,Elementary school (5-9),Gulf Indian High School,Art,3,Artificial Intelligence,24,4,Intermediate,Hybrid
3756,student 5224,15,Kuwait,High school/College (14+),English Language Private School,Music,32,Game Development,48,4,Beginner,Online
3061,student 5225,5,Palestine,Elementary school (5-9),Gulf Indian High School,Science,32,Game Development,24,4,Intermediate,Hybrid
2045,student 5226,8,Palestine,Elementary school (5-9),English Language Private School,Mathematics,3,Artificial Intelligence,48,3,Beginner,In-person
3273,student 5227,17,New Zealand,High school/College (14+),English Language Private School,Technology,31,Young Product Designer,24,3,Proficiency,Online
3517,student 5228,10,United Kingdom,Middle school (10-13),English Language Private School,Art,22,Coding For Kids,48,5,Beginner,Online
1929,student 5230,11,Egypt,Middle school (10-13),Gulf Indian High School,Technology,16,3D Designing & Modelling,24,4,Beginner,In-person
1348,student 5231,5,India,Elementary school (5-9),Gulf Indian High School,Science,0,Robotics Innovative Learning,24,5,Beginner,Hybrid
1059,student 5233,15,Qatar,High school/College (14+),English Language Private School,Sports,3,Artificial Intelligence,96,4,Intermediate,Hybrid
977,student 5234,12,UAE,Middle school (10-13),Gulf Indian High School,Mathematics,16,3D Designing & Modelling,24,3,Applied Tech,In-person
482,student 5236,9,Afghanistan,Elementary school (5-9),English Language Private School,Art,23,Artificial Intelligence and Machine Learning,24,3,Proficiency,Hybrid
728,student 5237,10,UAE,Middle school (10-13),Gulf Indian High School,Sports,27,Web Development,8,4,Proficiency,In-person
2528,student 5238,6,IndiaSpain,Elementary school (5-9),Gulf Indian High School,Music,28,Young Designer,48,3,Proficiency,Online
3137,student 5241,11,USA,Middle school (10-13),Gulf Indian High School,Mathematics,12,Young App Developer,48,4,Proficiency,Online
1032,student 5243,7,Uganda,Elementary school (5-9),Gulf Indian High School,Music,1,Robotics,48,4,Intermediate,In-person
3373,student 5244,6,Bahrain,Elementary school (5-9),Gulf Indian High School,Technology,28,Young Designer,48,4,Beginner,Online
343,student 5245,11,United Kingdom,Middle school (10-13),Gulf Indian High School,Art,17,Graphic Designing,48,3,Proficiency,Hybrid
3503,student 5246,12,Egypt,Middle school (10-13),Gulf Indian High School,Sports,3,Artificial Intelligence,48,5,Beginner,In-person
1448,student 5247,11,Ukraine,Middle school (10-13),Gulf Indian High School,Science,21,Virtual Robotics,48,5,Intermediate,In-person
2380,student 5248,8,China,Elementary school (5-9),Gulf Indian High School,Science,34,JAVA Programming,24,5,Proficiency,Online
